annotation,start,end,duration,type
Partic_MID,1667372700.461031,1667372701.541031,1.0799999237060547,
Partic_RC,1667372700.505031,1667372701.545031,1.0399999618530273,
Partic_LC,1667372700.577031,1667372701.577031,1,
Partic_RC,1667372728.117031,1667372729.557031,1.4399998188018799,
Partic_MID,1667372728.121031,1667372729.561031,1.440000057220459,
Partic_LC,1667372728.129031,1667372729.529031,1.4000000953674316,
Partic_RT,1667372728.325031,1667372729.325031,1,
Partic_RC,1667372741.681031,1667372743.201031,1.5199999809265137,
Partic_MID,1667372741.681031,1667372743.201031,1.5199999809265137,
Partic_LC,1667372741.809031,1667372743.089031,1.2799999713897705,
Partic_RT,1667372741.937031,1667372742.937031,1,
Partic_RC,1667372754.109031,1667372755.109031,1,
Partic_MID,1667372754.113031,1667372755.113031,1,
Partic_LC,1667372754.213031,1667372755.213031,1,
Partic_RC,1667372788.329031,1667372789.329031,1,
Partic_RC,1667372790.985031,1667372791.985031,1,
Partic_MID,1667372790.985031,1667372791.985031,1,
Partic_MID,1667372807.085031,1667372808.085031,1,
Partic_RC,1667372807.165031,1667372808.165031,1,
Partic_LC,1667372813.665031,1667372814.705031,1.0399999618530273,
Partic_RC,1667372813.665031,1667372814.705031,1.0399999618530273,
Partic_MID,1667372813.665031,1667372814.705031,1.0399999618530273,
Partic_MID,1667372818.509031,1667372819.629031,1.119999885559082,
Partic_RC,1667372818.513031,1667372819.593031,1.0799999237060547,
Partic_LC,1667372818.573031,1667372819.573031,1,
Partic_RC,1667372823.721031,1667372824.721031,1,
Partic_MID,1667372823.721031,1667372824.721031,1,
Partic_LC,1667372823.781031,1667372824.781031,1,
Partic_LC,1667372827.177031,1667372828.297031,1.119999885559082,
Partic_RC,1667372827.177031,1667372828.377031,1.2000000476837158,
Partic_MID,1667372827.177031,1667372828.297031,1.119999885559082,
Partic_RC,1667372832.781031,1667372834.141031,1.3600001335144043,
Partic_MID,1667372832.841031,1667372834.161031,1.3199999332427979,
Partic_LC,1667372832.909031,1667372834.109031,1.2000000476837158,
Partic_RC,1667372843.665031,1667372844.825031,1.1600000858306885,
Partic_MID,1667372843.665031,1667372844.825031,1.1600000858306885,
Partic_LC,1667372843.733031,1667372844.733031,1,
Partic_RC,1667372855.753031,1667372856.753031,1,
Partic_MID,1667372855.753031,1667372856.753031,1,
Partic_LC,1667372855.873031,1667372856.873031,1,
Partic_MID,1667372863.917031,1667372864.997031,1.0799999237060547,
Partic_RC,1667372863.921031,1667372865.001031,1.0799999237060547,
Partic_LC,1667372863.957031,1667372864.957031,1,
Partic_RC,1667372868.001031,1667372869.041031,1.0399999618530273,
Partic_MID,1667372868.001031,1667372869.081031,1.0800001621246338,
Partic_LC,1667372868.069031,1667372869.069031,1,
Partic_RC,1667372873.897031,1667372875.017031,1.119999885559082,
Partic_MID,1667372873.897031,1667372875.017031,1.119999885559082,
Partic_LC,1667372873.921031,1667372874.961031,1.0399999618530273,
Partic_RC,1667372880.765031,1667372882.165031,1.3999998569488525,
Partic_MID,1667372880.765031,1667372882.165031,1.3999998569488525,
Partic_LC,1667372880.905031,1667372882.145031,1.2400000095367432,
Partic_RT,1667372881.201031,1667372882.201031,1,
Partic_RC,1667372888.949031,1667372889.989031,1.0399999618530273,
Partic_MID,1667372888.949031,1667372889.989031,1.0399999618530273,
Partic_LC,1667372888.953031,1667372889.993031,1.0399999618530273,
Partic_MID,1667372891.837031,1667372893.237031,1.4000000953674316,
Partic_LC,1667372891.869031,1667372893.069031,1.2000000476837158,
Partic_RC,1667372891.869031,1667372893.229031,1.3600001335144043,
Partic_RT,1667372892.069031,1667372893.109031,1.0399999618530273,
Partic_RC,1667372973.901031,1667372974.901031,1,
Partic_MID,1667372973.901031,1667372974.901031,1,
Partic_RC,1667373061.325031,1667373062.325031,1,
Partic_MID,1667373061.325031,1667373062.325031,1,
Partic_LC,1667373061.393031,1667373062.393031,1,
Partic_RC,1667373093.109031,1667373094.269031,1.1600000858306885,
Partic_MID,1667373093.109031,1667373094.269031,1.1600000858306885,
Partic_RT,1667373093.253031,1667373094.253031,1,
Partic_LC,1667373093.253031,1667373094.253031,1,
Partic_RT,1667373099.241031,1667373100.521031,1.2799999713897705,
Partic_MID,1667373099.241031,1667373100.561031,1.320000171661377,
Partic_RC,1667373099.297031,1667373100.537031,1.2400000095367432,
Partic_LC,1667373099.305031,1667373100.505031,1.2000000476837158,
Partic_LT,1667373099.405031,1667373100.445031,1.0399999618530273,
Partic_RC,1667373421.089031,1667373422.089031,1,
Partic_MID,1667373421.125031,1667373422.125031,1,
Partic_MID,1667373764.561031,1667373765.561031,1,
Partic_RC,1667373764.565031,1667373765.565031,1,
Partic_MID,1667373772.689031,1667373773.689031,1,
Partic_RC,1667373772.725031,1667373773.725031,1,
Partic_LC,1667373772.749031,1667373773.749031,1,
Partic_RC,1667373780.253031,1667373781.253031,1,
Partic_MID,1667373780.253031,1667373781.253031,1,
Partic_RT,1667373780.257031,1667373781.257031,1,
Partic_LC,1667373780.309031,1667373781.309031,1,
Partic_MID,1667373790.157031,1667373791.157031,1,
Partic_RC,1667373790.181031,1667373791.181031,1,
Partic_RC,1667374024.553031,1667374025.873031,1.3199999332427979,
Partic_MID,1667374024.553031,1667374025.873031,1.3199999332427979,
Partic_LC,1667374024.589031,1667374025.869031,1.2799999713897705,
Partic_RT,1667374216.441031,1667374217.441031,1,
Partic_RC,1667374394.213031,1667374395.293031,1.0799999237060547,
Partic_MID,1667374394.213031,1667374395.293031,1.0799999237060547,
Partic_RT,1667374394.249031,1667374395.369031,1.119999885559082,
Partic_LC,1667374394.249031,1667374395.249031,1,
Partic_RC,1667374455.469031,1667374456.469031,1,
Partic_MID,1667374455.469031,1667374456.469031,1,
Partic_LC,1667374455.473031,1667374456.473031,1,
Partic_MID,1667374469.505031,1667374470.505031,1,
Partic_RC,1667374469.509031,1667374470.509031,1,
Partic_LC,1667374469.645031,1667374470.645031,1,
Partic_RC,1667374481.553031,1667374482.633031,1.0799999237060547,
Partic_MID,1667374481.557031,1667374482.637031,1.0800001621246338,
Partic_LC,1667374481.717031,1667374482.717031,1,
Partic_RC,1667374485.305031,1667374486.345031,1.0399999618530273,
Partic_MID,1667374485.309031,1667374486.349031,1.0399999618530273,
Partic_RC,1667374497.909031,1667374498.909031,1,
Partic_MID,1667374497.909031,1667374498.909031,1,
Partic_RC,1667374529.313031,1667374530.633031,1.3199999332427979,
Partic_MID,1667374529.341031,1667374530.621031,1.2799999713897705,
Partic_LC,1667374529.345031,1667374530.585031,1.2400000095367432,
Partic_RT,1667374529.597031,1667374530.597031,1,
Partic_LT,1667374529.661031,1667374530.661031,1,
Partic_RC,1667374654.525031,1667374655.645031,1.119999885559082,
Partic_MID,1667374654.525031,1667374655.645031,1.119999885559082,
Partic_LC,1667374654.557031,1667374655.677031,1.1200001239776611,
Partic_RC,1667374658.085031,1667374659.085031,1,
Partic_MID,1667374658.085031,1667374659.085031,1,
Partic_LC,1667374658.121031,1667374659.121031,1,
Partic_RC,1667374661.813031,1667374662.853031,1.0399999618530273,
Partic_MID,1667374661.813031,1667374662.893031,1.0799999237060547,
Partic_LC,1667374661.873031,1667374662.873031,1,
Partic_RC,1667374751.345031,1667374752.425031,1.0799999237060547,
Partic_MID,1667374751.377031,1667374752.417031,1.0399999618530273,
Partic_LC,1667374751.417031,1667374752.417031,1,
Partic_RT,1667374751.565031,1667374752.565031,1,
Partic_MID,1667374758.509031,1667374759.829031,1.3199999332427979,
Partic_LC,1667374758.537031,1667374759.777031,1.2400000095367432,
Partic_RC,1667374758.537031,1667374759.817031,1.2799999713897705,
Partic_RC,1667374779.781031,1667374781.301031,1.5200002193450928,
Partic_MID,1667374779.805031,1667374781.325031,1.5199999809265137,
Partic_LC,1667374779.809031,1667374781.329031,1.5199999809265137,
Partic_RT,1667374780.005031,1667374781.205031,1.1999998092651367,
Partic_RC,1667374805.501031,1667374806.741031,1.2400000095367432,
Partic_MID,1667374805.501031,1667374806.741031,1.2400000095367432,
Partic_LC,1667374805.593031,1667374806.673031,1.0800001621246338,
Partic_RC,1667374818.137031,1667374819.137031,1,
Partic_MID,1667374818.137031,1667374819.137031,1,
Partic_RC,1667374822.261031,1667374823.301031,1.0400002002716064,
Partic_MID,1667374822.261031,1667374823.301031,1.0400002002716064,
Partic_LC,1667374822.301031,1667374823.301031,1,
Partic_RC,1667374836.469031,1667374837.469031,1,
Partic_MID,1667374836.473031,1667374837.473031,1,
Partic_LC,1667374836.545031,1667374837.545031,1,
Partic_RC,1667374840.293031,1667374841.293031,1,
Partic_MID,1667374840.293031,1667374841.293031,1,
Partic_LC,1667374840.301031,1667374841.301031,1,
Partic_RC,1667374855.517031,1667374856.517031,1,
Partic_MID,1667374855.517031,1667374856.517031,1,
Partic_LC,1667374855.573031,1667374856.573031,1,
Partic_MID,1667374869.877031,1667374870.877031,1,
Partic_RC,1667374874.493031,1667374875.693031,1.2000000476837158,
Partic_MID,1667374874.497031,1667374875.697031,1.2000000476837158,
Partic_LC,1667374874.533031,1667374875.653031,1.1200001239776611,
Partic_RT,1667374874.625031,1667374875.625031,1,
Partic_RC,1667374877.985031,1667374878.985031,1,
Partic_MID,1667374877.989031,1667374878.989031,1,
Partic_LC,1667374878.001031,1667374879.001031,1,
Partic_RC,1667374920.613031,1667374921.613031,1,
Partic_MID,1667374920.613031,1667374921.613031,1,
Partic_LC,1667374920.677031,1667374921.677031,1,
Partic_RC,1667374929.481031,1667374930.921031,1.440000057220459,
Partic_MID,1667374929.481031,1667374930.921031,1.440000057220459,
Partic_LC,1667374929.557031,1667374930.917031,1.3600001335144043,
Partic_RT,1667374929.725031,1667374930.725031,1,
Partic_RC,1667375064.577031,1667375065.577031,1,
Partic_MID,1667375064.577031,1667375065.577031,1,
Partic_MID,1667375070.661031,1667375072.461031,1.7999999523162842,
Partic_LC,1667375070.785031,1667375072.385031,1.5999999046325684,
Partic_RC,1667375070.909031,1667375072.469031,1.5600001811981201,
Partic_MID,1667375075.629031,1667375076.629031,1,
Partic_RC,1667375075.657031,1667375076.657031,1,
Partic_LC,1667375075.665031,1667375076.665031,1,
Partic_RC,1667375090.193031,1667375091.193031,1,
Partic_MID,1667375090.193031,1667375091.193031,1,
Partic_LC,1667375090.265031,1667375091.265031,1,
Partic_RC,1667375114.885031,1667375115.965031,1.0799999237060547,
Partic_MID,1667375114.885031,1667375115.965031,1.0799999237060547,
Partic_LC,1667375114.889031,1667375115.889031,1,
Partic_RT,1667375114.957031,1667375115.957031,1,
Partic_RC,1667375120.485031,1667375121.485031,1,
Partic_MID,1667375120.485031,1667375121.485031,1,
Partic_LC,1667375120.489031,1667375121.489031,1,
Partic_RC,1667375124.769031,1667375125.849031,1.0799999237060547,
Partic_MID,1667375124.773031,1667375125.853031,1.0799999237060547,
Partic_LC,1667375124.777031,1667375125.777031,1,
Partic_RC,1667375129.729031,1667375130.729031,1,
Partic_MID,1667375129.729031,1667375130.729031,1,
Partic_LC,1667375129.761031,1667375130.761031,1,
Partic_RC,1667375135.209031,1667375136.209031,1,
Partic_MID,1667375135.209031,1667375136.209031,1,
Partic_LC,1667375135.237031,1667375136.237031,1,
Partic_RC,1667375151.825031,1667375153.105031,1.2799999713897705,
Partic_MID,1667375151.825031,1667375153.105031,1.2799999713897705,
Partic_LC,1667375151.849031,1667375153.049031,1.2000000476837158,
Partic_MID,1667375191.365031,1667375192.365031,1,
Partic_RC,1667375191.369031,1667375192.369031,1,
Partic_RC,1667375211.957031,1667375213.397031,1.440000057220459,
Partic_MID,1667375211.957031,1667375213.397031,1.440000057220459,
Partic_LC,1667375211.961031,1667375213.041031,1.0799999237060547,
Partic_RC,1667375217.357031,1667375218.637031,1.2799999713897705,
Partic_MID,1667375217.357031,1667375218.557031,1.1999998092651367,
Partic_LC,1667375217.389031,1667375218.549031,1.1600000858306885,
Partic_RT,1667375217.525031,1667375218.525031,1,
Partic_RC,1667375225.013031,1667375226.013031,1,
Partic_MID,1667375225.013031,1667375226.013031,1,
Partic_MID,1667375228.673031,1667375229.673031,1,
Partic_RT,1667375228.697031,1667375229.697031,1,
Partic_RC,1667375228.697031,1667375229.697031,1,
Partic_LC,1667375228.829031,1667375229.829031,1,
Partic_RC,1667375233.209031,1667375234.449031,1.2400000095367432,
Partic_MID,1667375233.209031,1667375234.489031,1.2799999713897705,
Partic_LC,1667375233.257031,1667375234.257031,1,
Partic_RT,1667375233.637031,1667375234.637031,1,
Partic_MID,1667375256.841031,1667375257.881031,1.0399999618530273,
Partic_LC,1667375256.869031,1667375257.869031,1,
Partic_RC,1667375256.869031,1667375257.869031,1,
Partic_RC,1667375261.653031,1667375262.853031,1.1999998092651367,
Partic_MID,1667375261.653031,1667375262.653031,1,
Partic_LC,1667375261.745031,1667375262.745031,1,
Partic_RC,1667375273.429031,1667375274.429031,1,
Partic_MID,1667375273.429031,1667375274.429031,1,
Partic_LC,1667375273.489031,1667375274.489031,1,
Partic_RC,1667375276.741031,1667375277.741031,1,
Partic_MID,1667375276.741031,1667375277.741031,1,
Partic_LC,1667375276.769031,1667375277.769031,1,
Partic_RC,1667375292.545031,1667375293.625031,1.0799999237060547,
Partic_MID,1667375292.549031,1667375293.629031,1.0799999237060547,
Partic_LC,1667375292.621031,1667375293.621031,1,
Partic_RC,1667375345.749031,1667375346.789031,1.0399999618530273,
Partic_MID,1667375345.753031,1667375346.833031,1.0799999237060547,
Partic_LC,1667375345.821031,1667375346.821031,1,
Partic_RT,1667375345.853031,1667375346.853031,1,
Partic_RC,1667375361.229031,1667375362.229031,1,
Partic_MID,1667375361.229031,1667375362.229031,1,
Partic_LC,1667375361.237031,1667375362.237031,1,
Partic_RT,1667375389.229031,1667375390.229031,1,
Partic_RC,1667375389.233031,1667375390.273031,1.0399999618530273,
Partic_MID,1667375389.237031,1667375390.277031,1.0399999618530273,
Partic_LC,1667375389.309031,1667375390.309031,1,
Partic_RC,1667375393.417031,1667375394.497031,1.0799999237060547,
Partic_MID,1667375393.421031,1667375394.501031,1.0799999237060547,
Partic_LC,1667375393.549031,1667375394.549031,1,
Partic_RC,1667375409.569031,1667375411.089031,1.5199999809265137,
Partic_MID,1667375409.569031,1667375411.089031,1.5199999809265137,
Partic_LC,1667375409.633031,1667375411.033031,1.4000000953674316,
Partic_RT,1667375409.929031,1667375410.929031,1,
Partic_MID,1667375420.569031,1667375421.569031,1,
Partic_RC,1667375428.077031,1667375429.397031,1.320000171661377,
Partic_MID,1667375428.077031,1667375429.437031,1.3600001335144043,
Partic_LC,1667375428.081031,1667375429.401031,1.3199999332427979,
Partic_RC,1667375438.637031,1667375439.637031,1,
Partic_MID,1667375438.637031,1667375439.637031,1,
Partic_LC,1667375446.457031,1667375447.617031,1.1600000858306885,
Partic_RC,1667375446.521031,1667375447.601031,1.0800001621246338,
Partic_MID,1667375446.521031,1667375447.601031,1.0800001621246338,
Partic_RC,1667375478.553031,1667375479.553031,1,
Partic_MID,1667375478.561031,1667375479.561031,1,
Partic_MID,1667375482.861031,1667375483.981031,1.119999885559082,
Partic_RC,1667375482.889031,1667375484.009031,1.1200001239776611,
Partic_LC,1667375482.933031,1667375483.933031,1,
Partic_MID,1667375486.089031,1667375487.089031,1,
Partic_RC,1667375486.113031,1667375487.113031,1,
Partic_LC,1667375486.153031,1667375487.153031,1,
Partic_MID,1667375565.153031,1667375566.673031,1.5199999809265137,
Partic_RC,1667375565.157031,1667375566.677031,1.5199999809265137,
Partic_RC,1667375570.873031,1667375571.873031,1,
Partic_RC,1667375577.357031,1667375578.397031,1.0399999618530273,
Partic_MID,1667375577.357031,1667375578.397031,1.0399999618530273,
Partic_LC,1667375577.501031,1667375578.501031,1,
Partic_RC,1667375594.277031,1667375595.317031,1.0399999618530273,
Partic_MID,1667375594.529031,1667375595.529031,1,
Partic_RC,1667375645.581031,1667375646.581031,1,
Partic_MID,1667375645.601031,1667375646.601031,1,
Partic_LC,1667375645.645031,1667375646.645031,1,
Partic_RC,1667375676.733031,1667375677.893031,1.1599998474121094,
Partic_MID,1667375676.733031,1667375677.893031,1.1599998474121094,
Partic_LC,1667375676.861031,1667375677.861031,1,
Partic_RC,1667375681.653031,1667375682.693031,1.0399999618530273,
Partic_MID,1667375681.657031,1667375682.777031,1.119999885559082,
Partic_LC,1667375681.781031,1667375682.781031,1,
Partic_RC,1667375693.173031,1667375694.173031,1,
Partic_MID,1667375693.173031,1667375694.173031,1,
Partic_LC,1667375693.177031,1667375694.177031,1,
Partic_RC,1667375728.909031,1667375729.909031,1,
Partic_MID,1667375728.909031,1667375729.909031,1,
Partic_LC,1667375728.965031,1667375729.965031,1,
Partic_RC,1667375744.401031,1667375745.641031,1.2400000095367432,
Partic_MID,1667375744.401031,1667375745.641031,1.2400000095367432,
Partic_LC,1667375744.485031,1667375745.525031,1.0400002002716064,
Partic_RC,1667375748.529031,1667375749.889031,1.3599998950958252,
Partic_MID,1667375748.533031,1667375749.893031,1.3599998950958252,
Partic_LC,1667375748.597031,1667375749.797031,1.1999998092651367,
Partic_RC,1667375765.265031,1667375766.265031,1,
Partic_MID,1667375765.265031,1667375766.265031,1,
Partic_RC,1667375782.637031,1667375783.637031,1,
Partic_MID,1667375782.637031,1667375783.637031,1,
Partic_LC,1667375782.709031,1667375783.709031,1,
Partic_RC,1667375785.633031,1667375786.633031,1,
Partic_MID,1667375785.633031,1667375786.633031,1,
Partic_RC,1667375810.149031,1667375811.189031,1.0399999618530273,
Partic_MID,1667375810.149031,1667375811.189031,1.0399999618530273,
Partic_LC,1667375810.273031,1667375811.273031,1,
Partic_MID,1667375814.517031,1667375815.517031,1,
Partic_RC,1667375814.521031,1667375815.521031,1,
Partic_RC,1667375817.897031,1667375819.217031,1.3199999332427979,
Partic_MID,1667375817.897031,1667375819.217031,1.3199999332427979,
Partic_LC,1667375818.053031,1667375819.133031,1.0799999237060547,
Partic_RC,1667375827.737031,1667375829.057031,1.3199999332427979,
Partic_MID,1667375827.741031,1667375829.021031,1.2799999713897705,
Partic_LC,1667375827.813031,1667375828.973031,1.1600000858306885,
Partic_RT,1667375827.981031,1667375828.981031,1,
Partic_LT,1667375828.117031,1667375829.117031,1,
Partic_LC,1667375871.581031,1667375872.581031,1,
